#Model files used:	unknown
#Model used:	TIEGCM
#Coordinates:	GDZ	sph
#utc_time	c1	c2	c3
#[s]	[R_E]	[R_E]	[R_E]
1679734840.615000	170.423615	40.354576	107.000008
1679734887.076000	173.137665	42.285965	107.000000
1679734956.996000	176.985168	44.592449	107.000000
1679735000.399000	-179.980225	46.109474	107.000000
1679735070.328000	-175.422150	47.979492	107.000000
1679735131.057000	-170.530701	49.521801	107.000000
1679735201.280000	-165.190659	50.744614	107.000000
1679735244.389000	-161.193726	51.389637	107.000008
1679735314.533000	-155.401337	51.939903	107.000000
1679735360.511000	-150.937439	52.095009	107.000000
1679735430.764000	-145.040039	51.912682	107.000008
1679735473.882000	-140.892914	51.528946	107.000000
1679735543.979000	-135.290710	50.644161	107.000000
1679735631.412000	-128.017517	48.813892	107.000000
1679735701.304000	-123.262543	47.093124	107.000000
1679735744.854000	-120.060303	45.671646	107.000000
1679735814.362000	-116.026611	43.488670	107.000000
1679735861.070000	-113.146759	41.632599	107.000000
1679735930.569000	-109.816833	39.075401	107.000000
1679735973.689000	-107.606598	37.123009	107.000000
1679736044.720000	-104.780045	34.207317	107.000000
1679736104.464000	-102.351715	31.304165	107.000000
1679736175.406000	-100.098663	28.146158	107.000000
1679736218.027000	-98.660522	25.883717	107.000000
1679736288.664000	-96.808167	22.580288	107.000000
1679736334.248000	-95.535706	20.055815	107.000000
1679736404.753000	-94.017975	16.642136	107.000000
1679736447.740000	-93.048340	14.169130	107.000000
1679736518.218000	-91.798859	10.649981	107.000000
1679736578.427000	-90.697083	7.179008	107.000000
1679736649.030000	-89.699585	3.579343	107.000000
1679736691.929000	-89.056793	1.003490	107.000000
1679736762.526000	-88.238922	-2.670010	106.999992
1679736807.873000	-87.685974	-5.419740	107.000008
1679736878.941000	-87.031189	-9.155793	107.000000
1679736921.195000	-86.620239	-11.761990	107.000000
1679736992.406000	-86.111145	-15.548534	107.000000
1679737052.796000	-85.698853	-19.213293	107.000000
1679737122.555000	-85.353363	-22.940697	107.000000
1679737165.789000	-85.153961	-25.643332	107.000000
1679737236.002000	-84.946320	-29.418152	107.000000
1679737281.750000	-84.844482	-32.281879	107.000000
1679737352.614000	-84.790588	-36.101665	107.000000
1679737394.796000	-84.816406	-38.761887	107.000000
1679737466.251000	-84.949768	-42.624310	107.000000
1679737552.669000	-85.339539	-47.833176	107.000000
1679737623.126000	-85.824036	-51.632401	107.000008
1679737665.391000	-86.291718	-54.293400	107.000000
1679737736.252000	-87.190308	-58.101944	107.000000
1679737781.162000	-88.075104	-60.897411	107.000000
1679737852.698000	-89.707062	-64.711136	107.000000
1679737894.844000	-91.233032	-67.313774	107.000000
1679737964.585000	-94.230835	-70.946701	107.000000
1679738025.241000	-98.706573	-74.450233	107.000000
1679738095.511000	-106.063019	-77.844276	107.000000
1679738137.970000	-114.271362	-80.033020	107.000000
1679738208.248000	-133.750732	-82.502472	107.000000
1679738253.951000	-156.216553	-83.418465	107.000000
1679738324.505000	171.983688	-82.754211	107.000008
1679738366.834000	155.963989	-81.231903	107.000000
1679738437.226000	142.060760	-78.291214	107.000000
1679738497.623000	134.246796	-75.009720	107.000000
1679738567.880000	129.402359	-71.463928	107.000000
1679738610.600000	126.995895	-68.883377	107.000000
1679738680.391000	124.596458	-65.213562	107.000000
1679738726.891000	123.241821	-62.343887	107.000000
1679738796.349000	121.972710	-58.639904	107.000000
1679738839.140000	121.261917	-55.961952	107.000000
1679738909.915000	120.537903	-52.147301	107.000000
1679738970.150000	120.026421	-48.443920	107.000000
1679739040.388000	119.698563	-44.659836	107.000000
1679739083.396000	119.534035	-41.948883	107.000000
1679739152.819000	119.429337	-38.201351	107.000000
1679739198.839000	119.408791	-35.315868	107.000000
1679739269.820000	119.492020	-31.494158	107.000000
1679739312.366000	119.593948	-28.816851	107.000000
1679739382.677000	119.816238	-25.042198	107.000000
1679739514.946000	120.524483	-17.271761	107.000000
1679739584.247000	120.997147	-13.598282	107.000000
1679739627.526000	121.370773	-10.925018	107.000008
1679739698.280000	121.993797	-7.192966	107.000000
1679739857.183000	123.882271	1.845017	107.000000
1679739927.536000	124.832329	5.455489	107.000000
1679739987.926000	125.857788	8.943679	107.000000
1679740058.316000	127.050659	12.477291	107.000000
1679740101.160000	127.976059	14.957037	107.000000
1679740171.533000	129.415802	18.400890	107.000000
1679740217.096000	130.601517	20.951609	107.000000
1679740287.778000	132.364563	24.283659	107.000000
1679740330.313000	133.713699	26.582727	107.000000
1679740401.117000	135.853058	29.778133	107.000000
1679740460.853000	138.146484	32.742855	107.000000
1679740532.097000	140.825531	35.725010	107.000000
1679740574.957000	142.898788	37.727764	107.000000
1679740644.227000	146.063019	40.365105	107.000000
1679740691.013000	148.783295	42.301739	107.000000
1679740760.579000	152.618103	44.601471	107.000008
1679740803.992000	155.650787	46.125755	107.000000
1679740873.816000	160.215515	47.980686	107.000000
1679740934.608000	165.117477	49.528954	107.000000
1679741004.718000	170.439117	50.752110	107.000000
1679741047.872000	174.443665	51.397270	107.000000
1679741117.803000	-179.785706	51.949677	107.000000
1679741163.934000	-175.293274	52.095455	107.000000
1679741234.011000	-169.421219	51.913704	107.000000
1679741277.113000	-165.273666	51.529526	107.000000
1679741347.039000	-159.689728	50.648903	106.999992
1679741434.581000	-152.407394	48.807861	107.000000
1679741504.358000	-147.667389	47.099346	107.000000
1679741547.882000	-144.466156	45.668839	107.000000
1679741617.345000	-140.432037	43.492104	107.000000
1679741664.171000	-137.549438	41.637249	107.000000
1679741733.492000	-134.218277	39.085171	107.000000
1679741776.655000	-132.001129	37.132774	107.000000
1679741847.569000	-129.186325	34.222630	107.000000
1679741907.379000	-126.750443	31.316294	107.000000
1679741978.172000	-124.498688	28.173130	107.000000
1679742020.925000	-123.050140	25.902147	107.000000
1679742091.367000	-121.210510	22.609047	107.000000
1679742137.063000	-119.942764	20.076500	107.000000
1679742207.487000	-118.429565	16.665075	107.000000
1679742250.525000	-117.441132	14.197260	107.000000
1679742320.734000	-116.193176	10.689475	107.000000
1679742381.263000	-115.091522	7.205167	107.000000
1679742451.683000	-114.098572	3.612666	107.000000
1679742494.496000	-113.449036	1.040260	107.000000
1679742564.949000	-112.631073	-2.620120	107.000000
1679742610.423000	-112.078735	-5.381926	107.000000
1679742681.239000	-111.424194	-9.103002	107.000000
1679742723.715000	-111.008026	-11.713801	107.000000
1679742794.726000	-110.506180	-15.490891	107.000008
1679742855.129000	-110.088974	-19.155876	106.999992
1679742924.758000	-109.739563	-22.872164	107.000000
1679742968.093000	-109.528259	-25.584429	107.000000
1679743038.165000	-109.330444	-29.348028	107.000000
1679743083.803000	-109.233749	-32.215168	107.000000
1679743154.660000	-109.173843	-36.024429	107.000000
1679743196.763000	-109.200775	-38.687473	107.000000
1679743268.095000	-109.327759	-42.543354	107.000000
1679743354.691000	-109.719589	-47.765129	107.000000
1679743424.961000	-110.189468	-51.551422	107.000000
1679743467.471000	-110.659637	-54.224056	107.000000
1679743538.194000	-111.555298	-58.027637	107.000000
1679743584.217000	-112.461212	-60.895119	107.000000
1679743653.650000	-114.031784	-64.580215	107.000000
1679743696.838000	-115.569427	-67.235382	107.000000
1679743766.556000	-118.526428	-70.866814	107.000000
1679743827.237000	-122.995026	-74.384521	107.000000
1679743897.493000	-130.252304	-77.778168	107.000000
1679743940.103000	-138.358582	-79.982239	107.000000
1679744010.364000	-157.587479	-82.476151	107.000000
1679744056.185000	179.926712	-83.411850	107.000000
1679744126.710000	148.080231	-82.783188	107.000000
1679744169.087000	131.876862	-81.278214	107.000000
1679744239.412000	117.843025	-78.349579	107.000000
1679744300.070000	109.953392	-75.065155	107.000000
1679744370.047000	105.066055	-71.528114	107.000000
1679744412.951000	102.630569	-68.939743	107.000000
1679744482.634000	100.248894	-65.271500	107.000000
1679744529.222000	98.866867	-62.396904	107.000000
1679744598.648000	97.590103	-58.696827	107.000000
1679744641.604000	96.885277	-56.009148	107.000000
1679744712.315000	96.154663	-52.200478	107.000000
1679744772.631000	95.637650	-48.491341	107.000000
1679744842.864000	95.313492	-44.709969	107.000000
1679744886.126000	95.147530	-41.977512	107.000000
1679744955.587000	95.045357	-38.236767	107.000000
1679745002.772000	95.032166	-35.285915	107.000000
1679745071.581000	95.104019	-31.583509	107.000000
1679745115.230000	95.205536	-28.844593	107.000000
1679745185.418000	95.429131	-25.076803	107.000000
1679745273.135000	95.867607	-19.837379	107.000000
1679745342.565000	96.275681	-16.140053	107.000000
1679745386.566000	96.624146	-13.418826	107.000000
1679745455.567000	97.171783	-9.772901	107.000000
1679745501.923000	97.644997	-6.930062	107.000000
1679745572.748000	98.364777	-3.232736	107.000000
1679745615.639000	98.916641	-0.621172	107.000000
1679745685.975000	99.794250	3.011683	107.000000
1679745746.457000	100.750755	6.537875	106.999992
1679745816.890000	101.847412	10.097009	107.000000
1679745859.981000	102.713287	12.611995	107.000000
1679745930.353000	104.047684	16.093594	107.000000
1679745975.953000	105.158058	18.686049	107.000000
1679746046.723000	106.781296	22.068888	107.000000
1679746089.497000	108.045425	24.415577	107.000000
1679746160.240000	110.028038	27.670317	107.000000
1679746220.078000	112.155823	30.710281	107.000000
1679746291.377000	114.643204	33.776508	107.000000
1679746334.480000	116.581161	35.864983	107.000000
1679746403.801000	119.513329	38.611729	107.000000
1679746450.524000	122.048065	40.657276	107.000000
1679746520.227000	125.631180	43.086197	107.000000
1679746563.697000	128.479156	44.734276	107.000000
1679746633.500000	132.759964	46.776176	107.000000
1679746694.449000	137.414200	48.536045	107.000008
1679746764.432000	142.496826	49.973885	107.000000
1679746807.631000	146.370270	50.801838	107.000000
1679746877.675000	152.012115	51.617607	107.000000
1679746923.808000	156.437927	51.982246	107.000000
1679746993.998000	162.335464	52.073513	107.000000
1679747037.166000	166.553558	51.896847	107.000000
1679747107.102000	172.283447	51.265865	107.000000
1679747194.598000	179.869827	49.760101	107.000008
1679747264.529000	-175.122620	48.258411	107.000000
1679747307.954000	-171.730515	46.974648	107.000000
1679747377.502000	-167.433350	44.959736	107.000000
1679747424.208000	-164.364288	43.219410	107.000000
1679747493.700000	-160.772537	40.792221	107.000000
1679747537.628000	-158.358932	38.887871	107.000008
1679747606.695000	-155.406036	36.162346	107.000000
1679747668.546000	-152.703827	33.244034	107.000000
1679747737.501000	-150.355026	30.260378	107.000000
1679747781.053000	-148.757187	27.997894	107.000000
1679747851.532000	-146.773941	24.758062	107.000000
1679747897.236000	-145.410675	22.266518	107.000000
1679747967.732000	-143.783478	18.891193	107.000000
1679748010.695000	-142.723053	16.455559	107.000000
1679748081.033000	-141.378113	12.979599	107.000000
1679748141.678000	-140.191879	9.528281	107.000000
1679748211.853000	-139.114853	5.967493	107.000000
1679748254.928000	-138.418671	3.395098	107.000000
1679748325.301000	-137.535461	-0.240834	107.000000
1679748370.990000	-136.935196	-3.000085	107.000000
1679748441.729000	-136.221283	-6.703690	107.000000
1679748484.261000	-135.771500	-9.317511	107.000000
1679748555.215000	-135.205994	-13.067943	106.999992
1679748615.955000	-134.736023	-16.738403	107.000000
1679748685.359000	-134.340607	-20.438711	107.000008
1679748728.784000	-134.099976	-23.146856	107.000000
1679748798.686000	-133.843231	-26.896828	107.000000
1679748844.629000	-133.699921	-29.770334	107.000000
1679748915.197000	-133.578262	-33.566032	107.000000
1679748957.557000	-133.559784	-36.241577	107.000000
1679749028.630000	-133.607178	-40.077209	107.000000
1679749160.109000	-134.126068	-47.881821	107.000000
1679749230.476000	-134.600479	-51.666065	107.000000
1679749272.876000	-135.061813	-54.339798	107.000000
1679749343.557000	-135.963562	-58.135857	107.000000
1679749389.669000	-136.873917	-61.006588	107.000000
1679749458.967000	-138.471237	-64.683670	107.000000
1679749502.213000	-140.014771	-67.349556	106.999992
1679749571.813000	-143.013885	-70.968750	107.000000
1679749632.605000	-147.491943	-74.485039	107.000000
1679749702.816000	-154.887131	-77.870262	107.000000
1679749745.304000	-163.150040	-80.057671	107.000000
1679749815.504000	177.324020	-82.525436	107.000000
1679749861.318000	154.733566	-83.428520	107.000008
1679749931.732000	122.992218	-82.744980	107.000000
1679749974.260000	106.998558	-81.213089	107.000000
1679750044.437000	93.182030	-78.273125	107.000000
1679750105.134000	85.403931	-74.976326	107.000000
1679750175.126000	80.587090	-71.438904	106.999992
1679750217.942000	78.182617	-68.850632	107.000000
1679750287.578000	75.807014	-65.187370	107.000000
1679750334.254000	74.435112	-62.306072	107.000000
1679750403.569000	73.172005	-58.614594	107.000000
1679750446.573000	72.462936	-55.918716	107.000000
1679750517.201000	71.748764	-52.115067	107.000000
1679750577.625000	71.245804	-48.402580	107.000000
1679750647.881000	70.926437	-44.615265	107.000000
1679750691.014000	70.758041	-41.898464	107.000000
1679750760.407000	70.664452	-38.151348	107.000000
1679750806.500000	70.637543	-35.256294	107.000000
1679750877.490000	70.726021	-31.439106	107.000000
1679750920.200000	70.817741	-28.750315	107.000000
1679750990.353000	71.046532	-24.983910	107.000000
1679751078.038000	71.493240	-19.743484	107.000000
1679751147.625000	71.912117	-16.045307	107.000000
1679751191.644000	72.256783	-13.319225	107.000000
1679751260.635000	72.805145	-9.676503	107.000000
1679751307.112000	73.280014	-6.834045	107.000000
1679751377.854000	74.000725	-3.135583	107.000000
1679751420.797000	74.559845	-0.523911	107.000000
1679751491.044000	75.438881	3.106753	107.000000
1679751551.976000	76.403748	6.652361	107.000000
1679751621.907000	77.502701	10.187305	107.000000
1679751665.239000	78.368874	12.715386	107.000000
1679751735.630000	79.707428	16.190006	107.000000
1679751781.341000	80.817551	18.781782	107.000000
1679751852.071000	82.452393	22.167294	107.000000
1679751894.786000	83.724655	24.510620	107.000000
1679751965.621000	85.712547	27.763441	107.000000
1679752025.698000	87.848816	30.815264	107.000000
1679752096.611000	90.348831	33.859779	107.000000
1679752139.675000	92.280441	35.944530	107.000000
1679752208.893000	95.222107	38.681988	107.000000
1679752255.659000	97.765259	40.715084	107.000000
1679752325.194000	101.347397	43.142738	107.000000
1679752368.766000	104.209885	44.789642	107.000000
1679752438.451000	108.496010	46.823269	107.000000
1679752499.485000	113.167503	48.572422	107.000000
1679752569.462000	118.250938	50.012821	107.000000
1679752612.568000	122.125183	50.831604	107.000000
1679752682.510000	127.755157	51.635147	107.000000
1679752728.720000	132.200882	51.990574	107.000008
1679752798.631000	138.071533	52.078064	107.000000
1679752841.997000	142.302551	51.886986	107.000000
1679752911.754000	148.016357	51.249748	107.000000
1679752999.453000	155.599472	49.728477	107.000000
1679753069.243000	160.589432	48.226414	107.000000
1679753112.771000	163.988800	46.932808	107.000000
1679753182.211000	168.266083	44.919201	107.000000
1679753229.052000	171.351578	43.169331	107.000000
1679753298.363000	174.909622	40.742161	107.000000
1679753342.420000	177.336166	38.833069	107.000000
1679753411.367000	-179.730103	36.106342	107.000008
1679753472.300000	-177.069077	33.226097	107.000000
1679753543.051000	-174.657745	30.158659	107.000000
1679753585.714000	-173.107254	27.928654	107.000000
1679753656.144000	-171.116760	24.702660	107.000000
1679753701.983000	-169.754883	22.195000	107.000000
1679753772.361000	-168.126831	18.834618	107.000000
1679753815.546000	-167.061111	16.377531	107.000000
1679753885.827000	-165.734711	12.904937	107.000000
1679753946.262000	-164.554871	9.453672	107.000000
1679754016.687000	-163.477875	5.884169	107.000000
1679754059.599000	-162.784561	3.319216	107.000000
